Sporting,Boavista,home,19.04.2015,19:00,"O Sporting domina o Boavista e sai vitorioso na Liga Portugal. Resumo do Jogo: Um golo crucial é apontado por Silva Ad. aos 0 minutos para a equipa da casa. Um golo crucial é apontado por Ze Manuel aos 0 minutos. O Figueiredo T. vai tomar banho mais cedo, o juiz da partida levanta a cartolina vermelha ao minuto 45+. Slimani I. deixa a sua marca aos 6 minutos com um incrível golo. Mario J. comete uma infração e recebe um cartão amarelo aos 7 minutos. No minuto 7, Figueiredo A. recebe um cartão amarelo. No minuto 8, Sampaio P. recebe um cartão amarelo. Żółta kartka / Sampaio P. comete uma falta grave e é expulso com um cartão vermelho aos 8 minutos. "
Setubal,Estoril,away,19.04.2015,18:00,"O Estoril derrota o Setubal em confronto emocionante na Liga Portugal. Resumo do Jogo: Dani comete uma infração e recebe um cartão amarelo aos 2 minutos. Amado D. comete uma infração e recebe um cartão amarelo aos 2 minutos. Aos 3 minutos, Suk Hyun-Jun marca um golo para a equipa da casa. O árbitro exibe um cartão amarelo a Tavares P. aos 4 minutos. Kleber comete uma infração e recebe um cartão amarelo aos 4 minutos. Aos 4 minutos, Kleber marca um golo para a equipa visitante. No minuto 5, Seba coloca o Estoril em vantagem. Babanco comete uma infração e recebe um cartão amarelo aos 6 minutos. Aos 8 minutos, o árbitro adverte Pelkas D. com um cartão amarelo. "
Ferreira,Moreirense,draw,19.04.2015,17:00,"Um empate eletrizante marca o duelo entre Ferreira e Moreirense na Liga Portugal. Resumo do Jogo: No minuto 1, Sergio Oliveira recebe um cartão amarelo. No minuto 2, Elizio recebe um cartão amarelo. Cunha D. recebe um cartão amarelo aos 2 minutos. Battaglia R. recebe um cartão amarelo aos 4 minutos. No minuto 8, Fernandes G. recebe um cartão amarelo. "
Gil Vicente,Rio Ave,draw,19.04.2015,17:00,"O Gil Vicente empata com o Rio Ave num jogo onde ambas equipas estiveram em alto nível. Resumo do Jogo: Jebor W. recebe um cartão amarelo aos 3 minutos. Goncalves V. comete uma infração e recebe um cartão amarelo aos 6 minutos. Aos 6 minutos, o árbitro adverte Ribeiro R. com um cartão amarelo. O árbitro exibe um cartão amarelo a Zeegelaar M. aos 90+ minutos. O árbitro exibe um cartão amarelo a Bressan R. aos 90+ minutos. "
Penafiel,Arouca,away,19.04.2015,17:00,"Vitória histórica para o Arouca sobre o Penafiel na Liga Portugal. Resumo do Jogo: Um golo crucial é apontado por Basto H. aos 1 minutos. Aos 1 minutos, o árbitro adverte Valente T. com um cartão amarelo. Bernardes A. comete uma infração e recebe um cartão amarelo aos 3 minutos. Aos 6 minutos, o árbitro adverte Coelho N. com um cartão amarelo. Aos 7 minutos, o árbitro adverte Rabiola com um cartão amarelo. Um golo crucial é apontado por Roberto aos 8 minutos. "
Belenenses,Benfica,away,18.04.2015,19:00,"O Benfica surpreende o Belenenses com uma vitória dramática na Liga Portugal. Resumo do Jogo: Aos 0 minutos, Jonas marca um golo para a equipa visitante. Meira J. recebe um cartão amarelo aos 3 minutos. No minuto 6, Jonas coloca o Benfica em vantagem. Almeida A. recebe um cartão amarelo aos 7 minutos. No minuto 7, Cesar J. recebe um cartão amarelo. "
FC Porto,Academica,home,18.04.2015,19:00,"Num emocionante confronto, o FC Porto triunfa sobre o Academica na Liga Portugal. Resumo do Jogo: No minuto 1, Hernani coloca o FC Porto em vantagem. Oualembo C. recebe um cartão amarelo aos 1 minutos. Aos 4 minutos, o árbitro adverte Iago com um cartão amarelo. Reyes D. comete uma infração e recebe um cartão amarelo aos 5 minutos. Esgaio R. comete uma infração e recebe um cartão amarelo aos 5 minutos. No minuto 6, Pereira R. recebe um cartão amarelo. "
Guimaraes,Braga,home,17.04.2015,21:30,"Em casa, o Guimaraes conquista uma vitória decisiva contra o Braga na Liga Portugal. Resumo do Jogo: Aos 3 minutos, o árbitro adverte Micael R. com um cartão amarelo. Aos 3 minutos, o árbitro adverte Cafu com um cartão amarelo. Kanu comete uma infração e recebe um cartão amarelo aos 3 minutos. No minuto 5, Djavan recebe um cartão amarelo. Aos 5 minutos, o árbitro adverte Pardo F. com um cartão amarelo. Um golo crucial é apontado por Valente R. aos 6 minutos para a equipa da casa. Tomane recebe um cartão amarelo aos 8 minutos. Pinto A. recebe um cartão amarelo aos 9 minutos. "
Estoril,Ferreira,home,13.04.2015,21:00,"Num emocionante confronto, o Estoril triunfa sobre o Ferreira na Liga Portugal. Resumo do Jogo: No minuto 5, Paraiba recebe um cartão amarelo.  Toze desperdiça uma grande penalidade para a equipa da casa aos 8 minutos. No minuto 8, Minhoca recebe um cartão amarelo. O golo de Toze aos 8 minutos emociona os adeptos do Estoril. Sergio Oliveira comete uma infração e recebe um cartão amarelo aos 8 minutos. O árbitro exibe um cartão amarelo a Kieszek P. aos 90+ minutos. "
Setubal,Sporting,away,12.04.2015,20:15,"Num jogo eletrizante, o Sporting supera o Setubal na Liga Portugal. Resumo do Jogo: Tanaka J. comete uma infração e recebe um cartão amarelo aos 2 minutos. Jefferson comete uma infração e recebe um cartão amarelo aos 3 minutos. Um golo crucial é apontado por Carlos Mane aos 3 minutos. O árbitro exibe um cartão amarelo a Venancio F. aos 4 minutos. O golo de Tanaka J. aos 4 minutos agita o jogo. No minuto 4, Suk Hyun-Jun coloca o Setubal em vantagem. Żółta kartka / Venancio F. comete uma falta grave e é expulso com um cartão vermelho aos 6 minutos. Aos 6 minutos, o árbitro adverte Ewerton com um cartão amarelo. Żółta kartka / Ewerton é expulso com um cartão vermelho aos 6 minutos. Lopes M. comete uma infração e recebe um cartão amarelo aos 7 minutos. Aos 8 minutos, o árbitro adverte Carrillo A. com um cartão amarelo. O árbitro exibe um cartão amarelo a Patricio R. aos 90+ minutos. "
Braga,Penafiel,home,12.04.2015,18:00,"Em casa, o Braga conquista uma vitória decisiva contra o Penafiel na Liga Portugal. Resumo do Jogo: O golo de Micael R. aos 2 minutos emociona os adeptos do Braga. No minuto 4, Pardo F. coloca o Braga em vantagem. Um golo crucial é apontado por Pardo F. aos 5 minutos para a equipa da casa. No minuto 7, Micael R. coloca o Braga em vantagem. "
Nacional,Gil Vicente,home,12.04.2015,17:00,"Vitória memorável para o Nacional numa partida épica contra o Gil Vicente na Liga Portugal. Resumo do Jogo: O golo de Matias M. aos 3 minutos emociona os adeptos do Nacional. Zainadine J. comete uma infração e recebe um cartão amarelo aos 3 minutos. Mohsen M. recebe um cartão amarelo aos 4 minutos. Um golo crucial é apontado por Simy aos 4 minutos. Um golo crucial é apontado por Ghazal A. aos 6 minutos para a equipa da casa. Simy deixa a sua marca aos 6 minutos com um incrível golo. Żółta kartka / Zainadine J. comete uma falta grave e é expulso com um cartão vermelho aos 7 minutos. Semedo comete uma infração e recebe um cartão amarelo aos 7 minutos. No minuto 8, Matias M. coloca o Nacional em vantagem. Aos 8 minutos, o árbitro adverte Jander com um cartão amarelo. No minuto 9, Ribeiro R. recebe um cartão amarelo. Joao L. recebe um cartão amarelo aos 90+ minutos. "
Moreirense,Guimaraes,home,11.04.2015,21:15,"Guimaraes sofre uma derrota nas mãos do Moreirense na Liga Portugal. Resumo do Jogo: No minuto 0, Alex coloca o Guimaraes em vantagem. O Josue Sa vai tomar banho mais cedo, o juiz da partida levanta a cartolina vermelha ao minuto 1. Elizio recebe um cartão amarelo aos 2 minutos. Aos 3 minutos, o árbitro adverte Mensah B. com um cartão amarelo. No minuto 4, Pedro J. recebe um cartão amarelo. No minuto 4, Simoes A. coloca o Moreirense em vantagem. O árbitro exibe um cartão amarelo a Paulinho aos 6 minutos. Simoes A. comete uma infração e recebe um cartão amarelo aos 6 minutos. O árbitro exibe um cartão amarelo a Gaspar B. aos 6 minutos. Aos 6 minutos, Pedro J. marca um golo para a equipa da casa. Oliveira M. comete uma infração e recebe um cartão amarelo aos 9 minutos. Lucas comete uma infração e recebe um cartão amarelo aos 90+ minutos. No minuto 90+, Żółta kartka / Pedro J. é expulso com um cartão vermelho. Bolivia comete uma infração e recebe um cartão amarelo aos 90+ minutos. "
Rio Ave,FC Porto,away,11.04.2015,19:00,"O FC Porto surpreende o Rio Ave com uma vitória dramática na Liga Portugal. Resumo do Jogo: Aos 2 minutos, Penalty Quaresma R. marca um golo para a equipa visitante. O golo de Danilo aos 45+ minutos agita o jogo. Tarantini deixa a sua marca aos 7 minutos com um incrível golo. Um golo crucial é apontado por Hernani aos 8 minutos. "
Benfica,Academica,home,11.04.2015,18:00,"O Benfica domina o Academica e sai vitorioso na Liga Portugal. Resumo do Jogo: No minuto 0, Jardel coloca o Benfica em vantagem. O golo de Jonas aos 1 minutos emociona os adeptos do Benfica. Penalty Lima deixa a sua marca aos 1 minutos com um incrível golo. Um golo crucial é apontado por Jonas aos 5 minutos para a equipa da casa. Pereira M. recebe um cartão amarelo aos 7 minutos. Lopes R. deixa a sua marca aos 8 minutos com um incrível golo. No minuto 8, Fejsa L. coloca o Benfica em vantagem. "
Boavista,Maritimo,away,11.04.2015,17:00,"O Maritimo surpreende o Boavista com uma vitória dramática na Liga Portugal. Resumo do Jogo: Aos 5 minutos, Bessa E. marca um golo para a equipa visitante. Soares A. comete uma infração e recebe um cartão amarelo aos 7 minutos. Bauer P. comete uma infração e recebe um cartão amarelo aos 7 minutos. No minuto 8, Soares A. coloca o Maritimo em vantagem. O árbitro exibe um cartão amarelo a Cristian Santos aos 90+ minutos. "
Arouca,Belenenses,away,10.04.2015,21:30,"O Belenenses surpreende o Arouca com uma vitória dramática na Liga Portugal. Resumo do Jogo: No minuto 5, Penalty Pele coloca o Belenenses em vantagem. Dias R. recebe um cartão amarelo aos 5 minutos. Fonte R. comete uma infração e recebe um cartão amarelo aos 6 minutos. Aos 6 minutos, o árbitro adverte Ventura H. com um cartão amarelo. O árbitro exibe um cartão amarelo a Martins C. aos 8 minutos. "
FC Porto,Estoril,home,06.04.2015,21:00,"Em casa, o FC Porto conquista uma vitória decisiva contra o Estoril na Liga Portugal. Resumo do Jogo: Ruben comete uma infração e recebe um cartão amarelo aos 3 minutos. Um golo crucial é apontado por Torres O. aos 3 minutos para a equipa da casa. Herrera H. comete uma infração e recebe um cartão amarelo aos 4 minutos. No minuto 45+, Aboubakar V. coloca o FC Porto em vantagem. Goncalves F. comete uma infração e recebe um cartão amarelo aos 5 minutos. Penalty Quaresma R. deixa a sua marca aos 5 minutos com um incrível golo. O golo de Danilo aos 7 minutos emociona os adeptos do FC Porto. Aos 7 minutos, Quaresma R. marca um golo para a equipa da casa. Mattheus recebe um cartão amarelo aos 7 minutos. O árbitro exibe um cartão amarelo a Neves R. aos 8 minutos. "
Maritimo,Setubal,draw,06.04.2015,19:00,"Maritimo e Setubal dividem os pontos após empate na Liga Portugal. Resumo do Jogo: O árbitro exibe um cartão amarelo a Ruben Ferreira aos 3 minutos. No minuto 4, Diogo J. recebe um cartão amarelo. Francois recebe um cartão amarelo aos 5 minutos. No minuto 8, Bauer P. coloca o Maritimo em vantagem. O Żółta kartka / Francois vai tomar banho mais cedo, o juiz da partida levanta a cartolina vermelha ao minuto 8. Aos 8 minutos, o árbitro adverte Cabral H. com um cartão amarelo. Um golo crucial é apontado por Zequinha aos 8 minutos. No minuto 90+, Danilo recebe um cartão amarelo. Pedro M. recebe um cartão amarelo aos 90+ minutos. "
Ferreira,Sporting,draw,04.04.2015,21:15,"O Ferreira empata com o Sporting num jogo onde ambas equipas estiveram em alto nível. Resumo do Jogo: Nani recebe um cartão amarelo aos 2 minutos. No minuto 3, Slimani I. coloca o Sporting em vantagem. O árbitro exibe um cartão amarelo a Lopes M. aos 5 minutos. Pinto R. recebe um cartão amarelo aos 7 minutos. Um golo crucial é apontado por Rodrigo G. aos 7 minutos para a equipa da casa. Carvalho W. recebe um cartão amarelo aos 7 minutos. No minuto 8, Antonio Filipe recebe um cartão amarelo. No minuto 90+, Ricardo recebe um cartão amarelo. "
Belenenses,Moreirense,home,04.04.2015,19:00,"Moreirense sofre uma derrota nas mãos do Belenenses na Liga Portugal. Resumo do Jogo: Sturgeon F. deixa a sua marca aos 4 minutos com um incrível golo. No minuto 4, Martins C. coloca o Belenenses em vantagem. Fonte R. recebe um cartão amarelo aos 45+ minutos. Aos 45+ minutos, o árbitro mostra o cartão vermelho a Alex. Aos 45+ minutos, o árbitro adverte Brandao G. com um cartão amarelo. Sturgeon F. recebe um cartão amarelo aos 4 minutos. O árbitro exibe um cartão amarelo a Martins C. aos 6 minutos. Simoes A. recebe um cartão amarelo aos 6 minutos. O árbitro exibe um cartão amarelo a Oliveira M. aos 90+ minutos. "
Benfica,Nacional,home,04.04.2015,18:00,"Nacional sofre uma derrota nas mãos do Benfica na Liga Portugal. Resumo do Jogo: Jonas deixa a sua marca aos 2 minutos com um incrível golo. Lima deixa a sua marca aos 3 minutos com um incrível golo. No minuto 5, Sequeira recebe um cartão amarelo. Um golo crucial é apontado por Jonas aos 5 minutos para a equipa da casa. Um golo crucial é apontado por Rodrigues T. aos 7 minutos. Eliseu recebe um cartão amarelo aos 90+ minutos. No minuto 90+, Amorim R. recebe um cartão amarelo. "
Penafiel,Boavista,draw,04.04.2015,17:00,"Partida bem disputada entre Penafiel e Boavista termina em empate na Liga Portugal. Resumo do Jogo: Santos C. recebe um cartão amarelo aos 0 minutos. Dias J. recebe um cartão amarelo aos 2 minutos. O árbitro exibe um cartão amarelo a Martins J. aos 3 minutos. Santos C. deixa a sua marca aos 45+ minutos com um incrível golo. Appindangoye contribui para o placar ao fazer um auto-golo aos 5 minutos para a equipa da casa. Aos 6 minutos, o árbitro adverte Sousa R. com um cartão amarelo. Aos 6 minutos, o árbitro adverte Quinones H. com um cartão amarelo. Num momento desafortunado, Idris marca um auto-golo aos 6 minutos, deixando os adeptos do Penafiel perplexos. O árbitro exibe um cartão amarelo a Ribeiro R. aos 6 minutos. O árbitro exibe um cartão amarelo a Appindangoye aos 7 minutos. No minuto 90+, Ze Manuel coloca o Boavista em vantagem. O árbitro exibe um cartão amarelo a Ze Manuel aos 90+ minutos. "
Gil Vicente,Braga,away,03.04.2015,21:30,"O Braga derrota o Gil Vicente em confronto emocionante na Liga Portugal. Resumo do Jogo: Viana D. recebe um cartão amarelo aos 0 minutos. Aos 0 minutos, Penalty Ze Luis marca um golo para a equipa visitante. Aos 1 minutos, Ze Luis marca um golo para a equipa visitante. Cadu comete uma infração e recebe um cartão amarelo aos 2 minutos. Aos 2 minutos, o árbitro adverte Luiz C. com um cartão amarelo. No minuto 3, Silva R. recebe um cartão amarelo. Pecks recebe um cartão amarelo aos 3 minutos. O árbitro exibe um cartão amarelo a Santos P. aos 5 minutos. O árbitro exibe um cartão amarelo a Ze Luis aos 5 minutos. Aos 9 minutos, o árbitro adverte Caetano com um cartão amarelo. Evaldo comete uma infração e recebe um cartão amarelo aos 90+ minutos. "
Guimaraes,Arouca,home,03.04.2015,19:00,"Num emocionante confronto, o Guimaraes triunfa sobre o Arouca na Liga Portugal. Resumo do Jogo: Aos 2 minutos, o árbitro adverte Nelsinho com um cartão amarelo. Cafu recebe um cartão amarelo aos 4 minutos. Valente R. recebe um cartão amarelo aos 4 minutos. No minuto 5, Alex recebe um cartão amarelo. O golo de Moreno aos 5 minutos emociona os adeptos do Guimaraes. Vuletich A. comete uma infração e recebe um cartão amarelo aos 7 minutos. Gaspar B. comete uma infração e recebe um cartão amarelo aos 7 minutos. No minuto 90+, Coelho N. recebe um cartão amarelo. Żółta kartka / Valente R. é expulso com um cartão vermelho aos 90+ minutos. "
Academica,Rio Ave,draw,03.04.2015,17:00,"Um empate eletrizante marca o duelo entre Academica e Rio Ave na Liga Portugal. Resumo do Jogo: Aos 1 minutos, o árbitro adverte Pinto T. com um cartão amarelo. Gouano P. recebe um cartão amarelo aos 6 minutos. Rui Pedro comete uma infração e recebe um cartão amarelo aos 8 minutos. Aos 90+ minutos, o árbitro adverte Piloto N. com um cartão amarelo. "
Setubal,Ferreira,draw,23.03.2015,21:00,"Um empate eletrizante marca o duelo entre Setubal e Ferreira na Liga Portugal. Resumo do Jogo: Rosado D. recebe um cartão amarelo aos 5 minutos. O árbitro exibe um cartão amarelo a Suk Hyun-Jun aos 6 minutos. Cabral H. recebe um cartão amarelo aos 7 minutos. No minuto 8, Rodrigo G. recebe um cartão amarelo. "
Sporting,Guimaraes,home,22.03.2015,19:00,"O Sporting domina o Guimaraes e sai vitorioso na Liga Portugal. Resumo do Jogo: Um golo crucial é apontado por Mario J. aos 1 minutos para a equipa da casa. Aos 2 minutos, o árbitro adverte Lopes M. com um cartão amarelo. No minuto 2, Silva Ad. recebe um cartão amarelo. Gaspar B. recebe um cartão amarelo aos 3 minutos. O árbitro exibe um cartão amarelo a Josue Sa aos 3 minutos. Aos 3 minutos, Penalty Silva Ad. marca um golo para a equipa da casa. O golo de Slimani I. aos 4 minutos emociona os adeptos do Sporting. Plange N. comete uma infração e recebe um cartão amarelo aos 5 minutos. O árbitro exibe um cartão amarelo a Oliveira P. aos 6 minutos. Carvalho W. comete uma infração e recebe um cartão amarelo aos 7 minutos. No minuto 7, Penalty Nani coloca o Sporting em vantagem. No minuto 8, Żółta kartka / Oliveira P. é expulso com um cartão vermelho. No minuto 8, Kanu coloca o Guimaraes em vantagem. Carlos Mane comete uma infração e recebe um cartão amarelo aos 9 minutos. "
Arouca,Gil Vicente,home,22.03.2015,17:00,"Gil Vicente sofre uma derrota nas mãos do Arouca na Liga Portugal. Resumo do Jogo: No minuto 0, Semedo recebe um cartão amarelo. Um golo crucial é apontado por Medeiros I. aos 2 minutos para a equipa da casa. Roberto comete uma infração e recebe um cartão amarelo aos 3 minutos. No minuto 4, Kayembe J. coloca o Arouca em vantagem. Aos 5 minutos, o árbitro adverte Basto H. com um cartão amarelo. No minuto 5, Roberto coloca o Arouca em vantagem. Balliu I. comete uma infração e recebe um cartão amarelo aos 6 minutos. Um golo crucial é apontado por Ribeiro R. aos 8 minutos. Aos 90+ minutos, o árbitro adverte Medeiros I. com um cartão amarelo. "
Boavista,Belenenses,home,22.03.2015,17:00,"Vitória memorável para o Boavista numa partida épica contra o Belenenses na Liga Portugal. Resumo do Jogo: Beckeles B. recebe um cartão amarelo aos 0 minutos. Aos 0 minutos, o árbitro adverte Sampaio P. com um cartão amarelo. O árbitro exibe um cartão amarelo a Uchebo M. aos 2 minutos. O golo de Brito aos 5 minutos emociona os adeptos do Boavista. O árbitro exibe um cartão amarelo a Dias R. aos 6 minutos. Dalcio comete uma infração e recebe um cartão amarelo aos 7 minutos. "
Moreirense,Maritimo,draw,22.03.2015,17:00,"O Moreirense empata com o Maritimo num jogo onde ambas equipas estiveram em alto nível. Resumo do Jogo: O golo de Simoes A. aos 3 minutos emociona os adeptos do Moreirense. No minuto 4, Battaglia R. recebe um cartão amarelo. Costa E. deixa a sua marca aos 5 minutos com um incrível golo. No minuto 5, Bolivia recebe um cartão amarelo. No minuto 5, Danilo recebe um cartão amarelo. Diogo J. comete uma infração e recebe um cartão amarelo aos 6 minutos. Aos 8 minutos, o árbitro adverte Costa E. com um cartão amarelo. No minuto 9, Andrade P. recebe um cartão amarelo. "
Nacional,FC Porto,draw,21.03.2015,21:15,"O Nacional empata com o FC Porto num jogo onde ambas equipas estiveram em alto nível. Resumo do Jogo: Casemiro recebe um cartão amarelo aos 2 minutos. No minuto 4, Tello C. coloca o FC Porto em vantagem. Aos 6 minutos, Wagner marca um golo para a equipa da casa. Danilo recebe um cartão amarelo aos 6 minutos. Aos 90+ minutos, o árbitro adverte Gottardi E. com um cartão amarelo. "
Rio Ave,Benfica,home,21.03.2015,19:00,"Num emocionante confronto, o Rio Ave triunfa sobre o Benfica na Liga Portugal. Resumo do Jogo: Salvio E. deixa a sua marca aos 0 minutos com um incrível golo. Aos 5 minutos, o árbitro adverte Pinto T. com um cartão amarelo. Talisca A. recebe um cartão amarelo aos 5 minutos. Ukra comete uma infração e recebe um cartão amarelo aos 6 minutos. No minuto 6, Pizzi recebe um cartão amarelo. Aos 7 minutos, o árbitro adverte Samaris A. com um cartão amarelo. O golo de Penalty Ukra aos 7 minutos emociona os adeptos do Rio Ave. Aos 8 minutos, o árbitro mostra o cartão vermelho a Luisao. Aos 8 minutos, o árbitro adverte Zeegelaar M. com um cartão amarelo. No minuto 90+, Del Valle Y. coloca o Rio Ave em vantagem. No minuto 90+, Del Valle Y. recebe um cartão amarelo. "
Estoril,Penafiel,draw,21.03.2015,17:00,"Estoril e Penafiel ficam empatados num emocionante confronto na Liga Portugal. Resumo do Jogo: Aos 1 minutos, Penalty Guedes H. marca um golo para a equipa visitante. Amado D. recebe um cartão amarelo aos 1 minutos. Bruno V. recebe um cartão amarelo aos 2 minutos. Ribeiro R. comete uma infração e recebe um cartão amarelo aos 2 minutos. Quinones H. comete uma infração e recebe um cartão amarelo aos 2 minutos. Aos 2 minutos, Penalty Toze marca um golo para a equipa da casa. Vagner comete uma infração e recebe um cartão amarelo aos 3 minutos. Aos 3 minutos, Penalty Guedes H. marca um golo para a equipa visitante. Aos 4 minutos, o árbitro adverte Toze com um cartão amarelo. Um golo crucial é apontado por Quinones H. aos 5 minutos. O golo de Bonatini L. aos 6 minutos emociona os adeptos do Estoril. Fernandinho recebe um cartão amarelo aos 7 minutos. O árbitro exibe um cartão amarelo a Ruben aos 8 minutos. Mbala D. recebe um cartão amarelo aos 8 minutos. Ruben deixa a sua marca aos 8 minutos com um incrível golo. O árbitro exibe um cartão amarelo a Bonatini L. aos 8 minutos. O Babanco vai tomar banho mais cedo, o juiz da partida levanta a cartolina vermelha ao minuto 90+. "
Braga,Academica,draw,20.03.2015,21:30,"Um empate eletrizante marca o duelo entre Braga e Academica na Liga Portugal. Resumo do Jogo: Aos 0 minutos, o árbitro adverte Luiz C. com um cartão amarelo. No minuto 3, Seco H. recebe um cartão amarelo. O árbitro exibe um cartão amarelo a Pardo F. aos 3 minutos. Aos 5 minutos, o árbitro adverte Piloto N. com um cartão amarelo. Aos 8 minutos, o árbitro adverte Mauro com um cartão amarelo. Ze Luis recebe um cartão amarelo aos 90+ minutos. "
FC Porto,Arouca,home,15.03.2015,20:15,"O FC Porto domina o Arouca e sai vitorioso na Liga Portugal. Resumo do Jogo: No minuto 1, Fabiano é expulso com um cartão vermelho. Dabo T. recebe um cartão amarelo aos 2 minutos. No minuto 3, Aboubakar V. coloca o FC Porto em vantagem. Balliu I. recebe um cartão amarelo aos 6 minutos. O árbitro exibe um cartão amarelo a Oliveira M. aos 7 minutos. "
Maritimo,Sporting,away,15.03.2015,18:00,"O Sporting derrota o Maritimo em confronto emocionante na Liga Portugal. Resumo do Jogo: No minuto 3, Ruben Ferreira recebe um cartão amarelo. Penalty Silva Ad. deixa a sua marca aos 3 minutos com um incrível golo. Aos 5 minutos, o árbitro adverte Soares A. com um cartão amarelo. Xavier A. comete uma infração e recebe um cartão amarelo aos 7 minutos. No minuto 8, Mario J. recebe um cartão amarelo. No minuto 8, Soares C. recebe um cartão amarelo. No minuto 90+, Patricio R. recebe um cartão amarelo. "
Academica,Nacional,home,15.03.2015,17:00,"Num emocionante confronto, o Academica triunfa sobre o Nacional na Liga Portugal. Resumo do Jogo: No minuto 2, Zainadine J. recebe um cartão amarelo. Paulo M. deixa a sua marca aos 2 minutos com um incrível golo. No minuto 3, Ghazal A. recebe um cartão amarelo. No minuto 5, Christian recebe um cartão amarelo. Aos 6 minutos, o árbitro adverte Matias M. com um cartão amarelo. Aos 6 minutos, o árbitro adverte Rodrigues T. com um cartão amarelo. Esgaio R. comete uma infração e recebe um cartão amarelo aos 7 minutos. No minuto 8, Mineiro recebe um cartão amarelo. No minuto 8, Mineiro coloca o Academica em vantagem. Um golo crucial é apontado por Penalty Matias M. aos 90+ minutos. Figueiredo C. recebe um cartão amarelo aos 90+ minutos. O árbitro exibe um cartão amarelo a Nascimento R. aos 90+ minutos. "
Gil Vicente,Moreirense,away,15.03.2015,17:00,"O Moreirense brilha e vence o Gil Vicente na Liga Portugal. Resumo do Jogo: No minuto 1, Semedo recebe um cartão amarelo. O árbitro exibe um cartão amarelo a Alex aos 2 minutos. Arsenio comete uma infração e recebe um cartão amarelo aos 3 minutos. No minuto 5, Berger M. recebe um cartão amarelo. No minuto 7, Paulinho recebe um cartão amarelo. Aos 7 minutos, Fernandes G. marca um golo para a equipa visitante. No minuto 90+, Leandro recebe um cartão amarelo. "
Penafiel,Rio Ave,away,15.03.2015,17:00,Vitória histórica para o Rio Ave sobre o Penafiel na Liga Portugal. Resumo do Jogo: Del Valle Y. deixa a sua marca aos 8 minutos com um incrível golo. O golo de Koka aos 90+ minutos agita o jogo. 
Belenenses,Estoril,draw,14.03.2015,22:00,"Um empate eletrizante marca o duelo entre Belenenses e Estoril na Liga Portugal. Resumo do Jogo: O golo de Penalty Anderson Luis aos 1 minutos agita o jogo. Meira J. recebe um cartão amarelo aos 1 minutos. Aos 3 minutos, Dias R. marca um golo para a equipa da casa. O árbitro exibe um cartão amarelo a Pele aos 45+ minutos. No minuto 4, Balboa J. recebe um cartão amarelo. No minuto 5, Penalty Pele coloca o Belenenses em vantagem. Aos 6 minutos, o árbitro adverte Tavares Y. com um cartão amarelo. O árbitro exibe um cartão amarelo a Kleber aos 7 minutos. Aos 7 minutos, o árbitro adverte Goncalves F. com um cartão amarelo. Aos 7 minutos, o árbitro adverte Fonte R. com um cartão amarelo. O árbitro exibe um cartão amarelo a Toze aos 7 minutos. No minuto 8, Toze coloca o Estoril em vantagem. Rafael recebe um cartão amarelo aos 8 minutos. "
Guimaraes,Setubal,away,14.03.2015,20:00,"O Setubal surpreende o Guimaraes com uma vitória dramática na Liga Portugal. Resumo do Jogo: Aos 3 minutos, o árbitro adverte Francois com um cartão amarelo. O árbitro exibe um cartão amarelo a Otavio aos 4 minutos. Gaspar B. comete uma infração e recebe um cartão amarelo aos 4 minutos. Aos 5 minutos, Rambe marca um golo para a equipa visitante. O árbitro exibe um cartão amarelo a Dani aos 5 minutos. Queiros P. comete uma infração e recebe um cartão amarelo aos 6 minutos. No minuto 90+, Raeder L. recebe um cartão amarelo. "
Benfica,Braga,home,14.03.2015,18:00,"Em casa, o Benfica conquista uma vitória decisiva contra o Braga na Liga Portugal. Resumo do Jogo: Baiano comete uma infração e recebe um cartão amarelo aos 0 minutos. Aos 1 minutos, o árbitro adverte Samaris A. com um cartão amarelo. Jonas deixa a sua marca aos 2 minutos com um incrível golo. Aos 2 minutos, o árbitro adverte Gomes T. com um cartão amarelo. O árbitro exibe um cartão amarelo a Danilo aos 3 minutos. No minuto 4, Jonas recebe um cartão amarelo. No minuto 5, Żółta kartka / Gomes T. é expulso com um cartão vermelho. Gaitan N. recebe um cartão amarelo aos 6 minutos. Um golo crucial é apontado por Eliseu aos 7 minutos para a equipa da casa. "
Ferreira,Boavista,home,13.03.2015,21:30,"Boavista sofre uma derrota nas mãos do Ferreira na Liga Portugal. Resumo do Jogo: Um golo crucial é apontado por Penalty Jose M. aos 4 minutos para a equipa da casa. No minuto 4, Tengarrinha B. é expulso com um cartão vermelho. Rodrigo G. comete uma infração e recebe um cartão amarelo aos 5 minutos. O árbitro exibe um cartão amarelo a Santos C. aos 8 minutos. "
