liga-portugal,Guimaraes,Beira Mar,"[""11' Yellow_Away - Moreira P."", ""38' Yellow_Home - Monteiro C."", ""54' Yellow_Away - Djamal"", ""72' Yellow_Away - Eduardo W."", ""75' Yellow_Home - Miguel R."", ""87' Goal_Home - Toscano M."", ""87' Yellow_Home - Toscano M."", ""88' Yellow_Home - Santana A.""]",29,08.05.2011,21:15,1,0,0,0,Home,1.82,3.25,4.34,1.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/hUjh37b2/#/match-summary/match-summary
liga-portugal,Leiria,Naval,"[""30+0' Yellow_Home - Gottardi E."", ""34' Yellow_Away - Simplicio M."", ""49' Yellow_Away - Curto M."", ""62' Goal_Home - Silva J."", ""75' Yellow_Home - Paulo M."", ""79' Yellow_Home - Leandrinho"", ""82' Yellow_Home - Silva J."", ""88' Yellow_Home - Patrick""]",29,08.05.2011,21:15,1,0,0,0,Home,2.6,2.8,2.71,2.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/Ewhl4mqd/#/match-summary/match-summary
liga-portugal,Nacional,Olhanense,"[""05' Yellow_Home - Anselmo"", ""44' Yellow_Away - Delson"", ""53' Goal_Away - Toy"", ""60' Yellow_Away - Piloto N."", ""69' Yellow_Home - Pinto N."", ""85' Yellow_Away - Verissimo B."", ""87' Yellow_Away - Mauricio"", ""88' Yellow_Away - Goncalves J.""]",29,08.05.2011,21:15,0,1,0,0,Away,1.57,3.55,5.94,5.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/z3aZQ9b2/#/match-summary/match-summary
liga-portugal,Portimonense,Maritimo,"[""24' Yellow_Home - Nascimento R."", ""39' Yellow_Away - Djalma"", ""52' Yellow_Away - Pita I."", ""62' Goal_Home - Ivanildo"", ""73' Yellow_Home - Pinto A."", ""78' Yellow_Away - Baba"", ""83' Red_Card_Away - Żółta kartka / Pita I."", ""90+2' Yellow_Away - Edinho""]",29,08.05.2011,21:15,1,0,0,0,Home,2.45,3.1,2.63,2.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/QFzCNypH/#/match-summary/match-summary
liga-portugal,Rio Ave,Benfica,"[""03' Yellow_Away - Jara F."", ""08' Goal_Away - Cardozo O."", ""28' Goal_Away - Cardozo O."", ""32' Yellow_Home - Ze Gomes I."", ""38' Yellow_Away - Pereira M."", ""45+0' Yellow_Home - Wires"", ""88' Yellow_Away - Airton"", ""89' Goal_Home - Braga B."", ""89' Yellow_Away - Garcia J."", ""90+0' Yellow_Home - Gaspar""]",29,08.05.2011,21:15,1,2,0,2,Away,3.41,3.15,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/EgbwQTD8/#/match-summary/match-summary
liga-portugal,Sporting,Setubal,"[""54' Yellow_Home - Torsiglieri M."", ""55' Goal_Away - Jailson"", ""84' Yellow_Home - Vukcevic S."", ""85' Yellow_Away - Leal H.""]",29,08.05.2011,21:15,0,1,0,0,Away,1.44,4.09,7.3,7.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/r7DaOHUA/#/match-summary/match-summary
liga-portugal,Setubal,FC Porto,"[""12' Own_Away - Valdomiro()"", ""36' Yellow_Home - Miguelito"", ""45+1' Goal_Away - Otamendi N.(Rodriguez J.)"", ""56' Goal_Away - Walter(Rodriguez J.)"", ""70' Yellow_Away - Walter"", ""74' Yellow_Away - Sereno"", ""90+2' Goal_Away - Varela""]",28,01.05.2011,21:15,0,4,0,2,Away,5.85,3.8,1.56,1.56,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/hIKnRJph/#/match-summary/match-summary
liga-portugal,Olhanense,Benfica,"[""04' Goal_Away - Jara F.(Gaitan N.)"", ""15' Yellow_Away - Jardel"", ""68' Red_Card_Away - Żółta kartka / Jardel"", ""83' Yellow_Away - Airton"", ""90+3' Goal_Home - Djalmir"", ""90+4' Yellow_Home - Djalmir""]",28,01.05.2011,19:15,1,1,0,1,Draw,4.17,3.3,1.76,3.3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/EX8ePcF4/#/match-summary/match-summary
liga-portugal,Beira Mar,Rio Ave,"[""14' Goal_Home - Tavares Y."", ""28' Yellow_Home - Moreira P."", ""38' Yellow_Away - Gama B."", ""49' Goal_Away - Tarantini"", ""55' Yellow_Away - Jeferson"", ""68' Yellow_Home - Tatu L."", ""78' Yellow_Away - Wires"", ""90+0' Yellow_Away - Felicio F.""]",28,01.05.2011,17:00,1,1,1,0,Draw,2.5,2.95,2.69,2.95,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/vyAI9IFH/#/match-summary/match-summary
liga-portugal,Braga,Leiria,"[""04' Yellow_Away - Simoes F."", ""74' Yellow_Away - Iturra M."", ""77' Yellow_Home - Vandinho"", ""90+0' Yellow_Away - Patrick""]",28,01.05.2011,17:00,0,0,0,0,Draw,1.45,3.9,7.74,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.flashscore.com/match/xCkg3Gho/#/match-summary/match-summary
